date,station,pm25,pm10,no2,co,o3,so2,latitude,longitude,temperature_2m_mean,temperature_2m_min,temperature_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,relative_humidity_2m_max,precipitation_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_mean,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,shortwave_radiation_mean
2022-01-14,"Powai, Mumbai - MPCB",100.83,146.39,20.88,0.96,72.75,0.16,19.1176,72.906,21.433333333333334,15.9,27.7,73.125,46,96,0.0,7.729166666666667,14.1,212.45833333333331,1007.2208333333332,36.458333333333336,4582.0,190.91666666666663
2022-01-15,"Powai, Mumbai - MPCB",85.49,123.91,17.27,0.84,67.78,3.21,19.1176,72.906,22.58333333333333,17.2,30.0,65.33333333333333,35,89,0.0,10.1875,16.6,138.70833333333334,1007.8083333333334,22.0,4882.0,203.41666666666663
2022-01-16,"Powai, Mumbai - MPCB",69.3,107.53,16.58,0.76,76.4,6.25,19.1176,72.906,24.3125,18.7,32.2,56.0,30,74,0.0,10.0625,14.0,100.83333333333331,1008.2333333333332,7.458333333333333,4897.0,204.04166666666663
2022-01-17,"Powai, Mumbai - MPCB",69.3,119.39,17.12,0.9,74.7,6.1,19.1176,72.906,24.85,19.6,32.2,60.875,37,80,0.0,9.616666666666667,14.1,169.5,1010.0666666666666,22.95833333333333,4414.0,183.91666666666663
2022-01-18,"Powai, Mumbai - MPCB",69.3,124.83,21.7,0.97,52.49,5.43,19.1176,72.906,24.46666666666667,19.1,31.1,62.25,41,85,0.0,9.4375,15.4,182.75,1009.875,1.6666666666666667,4914.0,204.75
2022-01-19,"Powai, Mumbai - MPCB",55.22,135.98,26.19,1.03,76.44,7.19,19.1176,72.906,23.804166666666664,17.7,32.5,63.79166666666666,29,90,0.0,8.954166666666667,15.4,164.45833333333334,1008.4,0.0,5006.0,208.58333333333331
2022-01-20,"Powai, Mumbai - MPCB",51.59,87.32,22.94,0.87,78.75,7.04,19.1176,72.906,22.59583333333333,16.8,29.6,66.95833333333333,40,93,0.0,8.299999999999999,14.3,251.16666666666663,1006.9125,0.0,5055.0,210.625
2022-01-21,"Powai, Mumbai - MPCB",45.4,77.1,21.81,0.85,40.36,5.06,19.1176,72.906,22.02083333333333,16.5,28.7,82.83333333333333,58,100,0.0,7.566666666666666,13.7,177.25,1006.7208333333332,20.58333333333333,4836.0,201.5
2022-01-22,"Powai, Mumbai - MPCB",38.24,77.89,16.07,0.82,29.62,5.37,19.1176,72.906,22.85,18.5,27.3,82.25,61,100,1.6,9.916666666666666,22.0,203.5,1005.3291666666668,56.25,4321.0,180.04166666666666
2022-01-23,"Powai, Mumbai - MPCB",174.96,624.48,6.47,0.56,76.75,4.37,19.1176,72.906,21.008333333333333,15.3,23.4,60.208333333333336,48,82,0.1,12.266666666666666,17.4,287.0,1006.5125,28.416666666666668,4550.0,189.58333333333331
2022-01-24,"Powai, Mumbai - MPCB",96.27,347.47,8.15,0.75,89.88,7.68,19.1176,72.906,17.912499999999998,11.8,25.4,59.04166666666666,25,91,0.0,10.154166666666669,20.1,149.54166666666666,1007.375,0.625,5404.0,225.16666666666663
2022-01-25,"Powai, Mumbai - MPCB",96.4,278.36,24.66,0.99,80.04,7.77,19.1176,72.906,18.7125,11.2,27.0,56.333333333333336,30,78,0.0,9.733333333333333,15.9,169.41666666666666,1007.0083333333332,0.0,5337.0,222.375
2022-01-26,"Powai, Mumbai - MPCB",88.85,233.4,19.58,0.97,82.98,6.65,19.1176,72.906,20.875,14.0,28.9,52.375,27,72,0.0,9.7875,15.5,125.5,1006.8208333333332,0.0,5316.0,221.5
2022-01-27,"Powai, Mumbai - MPCB",76.83,179.97,22.22,1.02,81.4,7.55,19.1176,72.906,22.4375,15.7,30.9,49.458333333333336,28,68,0.0,9.85,16.6,142.0,1007.1208333333334,0.0416666666666666,5258.0,219.08333333333331
2022-01-28,"Powai, Mumbai - MPCB",58.11,135.74,15.32,0.83,97.8,7.98,19.1176,72.906,23.816666666666663,17.7,31.8,41.958333333333336,23,57,0.0,12.0125,15.4,161.375,1008.0708333333332,0.0,5353.0,223.04166666666663
2022-01-29,"Powai, Mumbai - MPCB",56.94,121.24,25.71,0.91,100.15,8.13,19.1176,72.906,23.054166666666664,16.2,32.3,45.66666666666666,19,71,0.0,9.833333333333334,14.2,139.79166666666666,1009.0,0.0,5494.0,228.91666666666663
2022-01-30,"Powai, Mumbai - MPCB",63.07,126.35,21.82,0.98,100.26,9.39,19.1176,72.906,22.691666666666663,14.7,32.4,50.79166666666666,25,81,0.0,8.554166666666667,12.5,154.875,1007.8208333333332,2.5416666666666665,5463.0,227.625
2022-01-31,"Powai, Mumbai - MPCB",69.67,121.84,26.02,1.06,95.89,10.79,19.1176,72.906,22.125,14.7,31.9,52.25,22,81,0.0,8.779166666666667,15.2,225.5,1007.0,0.0,5575.0,232.29166666666663
2022-02-01,"Powai, Mumbai - MPCB",65.16,120.88,25.57,1.0,82.29,9.58,19.1176,72.906,21.666666666666668,13.0,32.0,63.79166666666666,27,86,0.0,10.295833333333333,17.6,205.75,1006.1833333333334,0.0,5535.0,230.625
2022-02-02,"Powai, Mumbai - MPCB",83.73,148.43,25.31,1.12,74.88,10.3,19.1176,72.906,22.066666666666663,15.6,31.2,74.25,36,98,0.0,8.6,15.3,244.95833333333331,1006.2916666666666,0.8333333333333334,5541.0,230.875
2022-02-03,"Powai, Mumbai - MPCB",75.67,128.39,22.3,1.0,47.67,8.52,19.1176,72.906,21.5,15.6,28.1,83.70833333333333,53,100,0.0,7.025,14.8,164.54166666666666,1006.2666666666668,48.75,5226.0,217.75
2022-02-04,"Powai, Mumbai - MPCB",70.23,225.17,13.56,0.72,44.08,6.96,19.1176,72.906,22.25,17.2,27.8,73.125,40,100,0.0,6.545833333333333,11.3,188.33333333333331,1005.9208333333332,25.541666666666668,5566.0,231.91666666666663
2022-02-05,"Powai, Mumbai - MPCB",89.97,263.9,21.07,0.92,72.52,8.21,19.1176,72.906,21.4625,13.8,29.9,66.33333333333333,33,92,0.0,8.445833333333333,16.7,133.875,1006.3625,15.166666666666666,5619.0,234.125
2022-02-06,"Powai, Mumbai - MPCB",95.47,228.22,23.82,1.09,87.58,8.94,19.1176,72.906,21.90833333333333,14.9,30.3,67.20833333333333,33,93,0.0,8.870833333333334,15.8,199.54166666666663,1008.0125,0.0,5628.0,234.5
2022-02-07,"Powai, Mumbai - MPCB",67.82,154.29,12.03,0.81,51.08,7.41,19.1176,72.906,21.5,15.9,28.0,79.125,47,100,0.0,9.666666666666666,18.8,220.41666666666663,1009.3291666666668,22.58333333333333,5450.0,227.08333333333331
2022-02-08,"Powai, Mumbai - MPCB",37.96,90.79,13.47,0.71,40.44,7.54,19.1176,72.906,21.195833333333333,16.2,27.1,79.45833333333333,52,100,0.0,9.016666666666667,16.2,169.375,1008.5708333333332,30.791666666666668,5505.0,229.375
2022-02-09,"Powai, Mumbai - MPCB",49.86,101.62,15.91,0.85,44.39,7.94,19.1176,72.906,21.5625,15.8,28.2,75.95833333333333,48,100,0.0,9.520833333333334,17.4,184.5,1008.1416666666668,38.0,5390.0,224.58333333333331
2022-02-10,"Powai, Mumbai - MPCB",73.18,140.01,18.9,0.94,68.42,9.91,19.1176,72.906,23.7125,16.7,32.2,51.75,25,79,0.0,10.933333333333335,19.6,210.625,1007.3875,8.541666666666666,5742.0,239.25
2022-02-11,"Powai, Mumbai - MPCB",60.38,130.0,21.15,0.93,68.84,10.06,19.1176,72.906,26.1375,20.6,34.1,39.5,22,51,0.0,13.466666666666669,18.2,171.08333333333334,1006.9041666666668,0.0,5774.0,240.58333333333331
2022-02-12,"Powai, Mumbai - MPCB",56.8,117.6,25.6,1.02,66.58,10.14,19.1176,72.906,25.0,19.1,33.5,44.708333333333336,25,60,0.0,10.329166666666667,18.9,142.79166666666666,1006.6208333333334,14.166666666666666,5776.0,240.66666666666663
2022-02-13,"Powai, Mumbai - MPCB",73.08,133.78,22.92,1.13,74.6,10.88,19.1176,72.906,23.84583333333333,16.8,33.1,55.083333333333336,27,79,0.0,9.766666666666667,17.6,155.66666666666666,1005.1291666666666,0.0833333333333333,5810.0,242.08333333333331
2022-02-14,"Powai, Mumbai - MPCB",54.83,94.45,17.41,0.91,52.88,11.08,19.1176,72.906,23.71666666666667,16.6,31.0,50.125,25,92,0.0,10.391666666666667,18.6,270.4166666666667,1005.5958333333332,5.75,5895.0,245.625
2022-02-15,"Powai, Mumbai - MPCB",31.17,70.13,16.19,0.75,46.69,11.68,19.1176,72.906,22.5,16.2,29.4,59.375,36,83,0.0,9.7,15.3,234.75,1005.8166666666666,0.0,5842.0,243.41666666666663
2022-02-16,"Powai, Mumbai - MPCB",30.66,67.43,19.64,0.85,30.89,11.96,19.1176,72.906,21.85,16.2,28.7,76.33333333333333,41,99,0.0,8.325000000000001,14.9,160.54166666666666,1004.2958333333332,0.2916666666666667,5836.0,243.16666666666663
2022-02-17,"Powai, Mumbai - MPCB",38.4,75.07,22.92,0.93,34.14,13.33,19.1176,72.906,22.229166666666668,16.7,29.2,77.04166666666667,44,100,0.0,5.4375,12.7,229.58333333333331,1003.0791666666668,34.833333333333336,5701.0,237.54166666666663
2022-02-18,"Powai, Mumbai - MPCB",51.1,100.03,32.66,1.14,34.66,14.84,19.1176,72.906,23.1875,16.5,30.7,72.91666666666667,35,100,0.0,5.845833333333334,14.1,199.25,1004.0166666666668,28.666666666666668,5866.0,244.41666666666663
2022-02-19,"Powai, Mumbai - MPCB",58.17,104.93,28.54,1.08,46.91,14.78,19.1176,72.906,24.42083333333333,17.4,33.4,68.41666666666667,34,98,0.0,8.091666666666667,15.1,244.33333333333331,1005.9833333333332,3.25,5906.0,246.08333333333331
2022-02-20,"Powai, Mumbai - MPCB",57.59,100.65,17.83,0.99,62.49,15.46,19.1176,72.906,24.5125,16.5,33.9,57.208333333333336,23,94,0.0,10.5625,19.3,230.20833333333331,1005.7666666666668,25.625,6099.0,254.125
2022-02-21,"Powai, Mumbai - MPCB",63.76,136.57,31.68,1.33,40.85,17.05,19.1176,72.906,24.3875,15.6,34.4,45.958333333333336,16,83,0.0,11.195833333333333,21.4,174.95833333333334,1004.9833333333332,8.666666666666666,6184.0,257.6666666666667
2022-02-22,"Powai, Mumbai - MPCB",59.2,112.52,24.99,0.95,82.23,19.88,19.1176,72.906,24.15416666666667,16.7,34.0,57.875,20,89,0.0,9.083333333333334,18.4,215.04166666666663,1005.8625,0.0,6162.0,256.75
2022-02-23,"Powai, Mumbai - MPCB",59.34,133.62,36.79,0.95,77.15,19.88,19.1176,72.906,25.25,16.8,33.5,56.54166666666666,29,93,0.0,8.904166666666667,15.2,212.41666666666663,1007.225,0.0,6117.0,254.875
2022-02-24,"Powai, Mumbai - MPCB",76.61,150.47,37.76,0.95,77.32,21.81,19.1176,72.906,25.7,18.2,34.2,52.25,28,87,0.0,9.095833333333331,16.4,241.54166666666663,1008.5333333333332,42.125,6126.0,255.25
2022-02-25,"Powai, Mumbai - MPCB",86.34,208.59,37.44,0.95,104.52,22.09,19.1176,72.906,25.675,17.8,34.5,48.833333333333336,24,72,0.0,9.75,19.4,256.5,1007.9125,1.2083333333333333,6156.0,256.5
2022-02-26,"Powai, Mumbai - MPCB",72.32,173.87,32.54,0.95,76.25,19.95,19.1176,72.906,25.125,17.8,33.8,53.75,23,87,0.0,10.770833333333334,19.5,250.54166666666663,1007.8333333333334,3.208333333333333,6164.0,256.8333333333333
2022-02-27,"Powai, Mumbai - MPCB",37.11,69.64,25.18,0.95,43.31,17.41,19.1176,72.906,25.541666666666668,17.1,34.9,46.79166666666666,18,81,0.0,9.875,20.2,238.58333333333331,1008.0333333333332,14.625,6225.0,259.375
2022-02-28,"Powai, Mumbai - MPCB",75.94,162.29,28.13,0.95,131.88,8.52,19.1176,72.906,26.025,17.7,36.0,40.875,15,65,0.0,9.991666666666667,17.8,195.625,1007.5125,0.0,6285.0,261.875
2022-03-01,"Powai, Mumbai - MPCB",81.16,157.59,30.33,0.95,88.1,8.52,19.1176,72.906,26.45,18.6,36.6,43.375,16,76,0.0,9.641666666666667,17.3,231.54166666666663,1007.5041666666666,0.875,6238.0,259.9166666666667
2022-03-02,"Powai, Mumbai - MPCB",80.57,177.69,34.31,2.25,91.62,8.52,19.1176,72.906,27.575,19.1,38.1,42.583333333333336,16,71,0.0,9.995833333333334,18.7,219.20833333333331,1006.5291666666668,0.9166666666666666,6217.0,259.0416666666667
2022-03-03,"Powai, Mumbai - MPCB",72.3,158.44,33.23,2.15,75.94,9.12,19.1176,72.906,28.366666666666664,21.0,37.9,35.708333333333336,15,59,0.0,11.908333333333331,21.9,190.04166666666663,1006.4333333333334,5.458333333333333,6314.0,263.0833333333333
2022-03-04,"Powai, Mumbai - MPCB",43.51,114.76,24.17,1.9,69.83,8.52,19.1176,72.906,28.55,22.6,37.3,30.25,18,42,0.0,12.483333333333334,22.5,173.54166666666666,1006.8666666666668,1.625,6242.0,260.0833333333333
2022-03-05,"Powai, Mumbai - MPCB",63.31,134.58,37.87,2.14,79.13,7.84,19.1176,72.906,27.6,20.1,37.7,41.16666666666666,19,57,0.0,9.929166666666667,19.7,128.20833333333334,1005.8583333333332,1.125,6263.0,260.9583333333333
2022-03-06,"Powai, Mumbai - MPCB",71.3,151.8,37.67,2.31,78.76,7.38,19.1176,72.906,28.025,19.9,38.0,43.458333333333336,19,65,0.0,9.383333333333333,19.2,227.75,1004.8166666666666,13.083333333333334,5884.0,245.16666666666663
2022-03-07,"Powai, Mumbai - MPCB",86.27,170.6,46.57,2.53,91.69,6.91,19.1176,72.906,28.96666666666667,22.7,35.7,42.333333333333336,26,72,0.0,8.104166666666666,13.0,249.29166666666663,1005.1166666666668,34.708333333333336,6124.0,255.16666666666663
2022-03-08,"Powai, Mumbai - MPCB",96.88,184.85,35.82,2.52,94.92,6.65,19.1176,72.906,29.916666666666668,25.2,37.4,43.875,21,62,0.0,10.591666666666669,15.6,220.95833333333331,1005.1791666666668,53.66666666666666,5389.0,224.54166666666663
2022-03-09,"Powai, Mumbai - MPCB",88.79,151.99,32.19,2.45,90.97,6.51,19.1176,72.906,29.1875,23.1,37.3,47.04166666666666,23,66,0.0,6.854166666666667,13.6,162.29166666666666,1005.1916666666666,22.791666666666668,5529.0,230.375
2022-03-10,"Powai, Mumbai - MPCB",82.11,145.0,34.95,1.86,90.38,7.06,19.1176,72.906,28.9625,21.8,37.1,45.875,20,73,0.0,9.570833333333333,17.3,146.08333333333334,1004.8791666666666,10.916666666666666,6070.0,252.91666666666663
2022-03-11,"Powai, Mumbai - MPCB",86.0,157.56,35.56,0.77,90.9,6.23,19.1176,72.906,29.45,22.8,36.8,41.41666666666666,23,63,0.0,8.045833333333333,15.2,183.58333333333331,1004.6416666666668,9.25,6212.0,258.8333333333333
2022-03-12,"Powai, Mumbai - MPCB",57.95,113.57,29.72,0.59,103.63,6.07,19.1176,72.906,29.258333333333336,21.7,38.8,44.708333333333336,14,68,0.0,9.075,18.9,155.70833333333334,1004.3333333333334,2.375,6236.0,259.8333333333333
2022-03-13,"Powai, Mumbai - MPCB",63.8,134.22,30.94,0.66,81.46,6.02,19.1176,72.906,29.991666666666664,20.8,39.5,37.66666666666666,14,84,0.0,11.633333333333333,20.2,194.83333333333331,1004.5416666666666,0.0416666666666666,6571.0,273.7916666666667
2022-03-14,"Powai, Mumbai - MPCB",60.41,126.12,34.5,0.74,81.6,5.9,19.1176,72.906,30.616666666666664,22.6,39.4,25.916666666666668,12,37,0.0,11.204166666666666,20.3,173.04166666666666,1004.8708333333334,11.333333333333334,6674.0,278.0833333333333
2022-03-15,"Powai, Mumbai - MPCB",77.75,177.55,40.02,0.93,84.12,5.82,19.1176,72.906,30.308333333333334,21.1,40.1,34.416666666666664,14,59,0.0,11.083333333333334,21.9,217.0,1003.5916666666668,3.5416666666666665,6624.0,276.0
2022-03-16,"Powai, Mumbai - MPCB",65.97,152.7,34.53,0.79,88.4,5.68,19.1176,72.906,31.016666666666666,21.4,40.7,35.666666666666664,13,73,0.0,11.558333333333332,22.0,232.83333333333331,1002.275,16.583333333333332,6672.0,278.0
2022-03-17,"Powai, Mumbai - MPCB",82.92,188.5,57.4,1.27,82.97,7.38,19.1176,72.906,31.58333333333333,22.7,41.0,31.25,13,56,0.0,10.633333333333336,22.0,201.91666666666663,1001.3791666666666,0.0833333333333333,6600.0,275.0
2022-03-18,"Powai, Mumbai - MPCB",86.58,163.58,32.23,0.86,89.79,5.35,19.1176,72.906,30.33333333333333,21.3,37.9,45.16666666666666,20,90,0.0,11.008333333333333,23.5,272.5833333333333,1001.1083333333332,10.666666666666666,6433.0,268.0416666666667
2022-03-19,"Powai, Mumbai - MPCB",47.1,111.55,29.11,0.4,65.42,5.15,19.1176,72.906,28.35,21.7,35.5,62.79166666666666,35,98,0.0,9.0375,19.8,224.20833333333331,1001.3833333333332,31.875,6031.0,251.29166666666663
2022-03-20,"Powai, Mumbai - MPCB",45.4,126.29,30.27,0.47,34.21,4.96,19.1176,72.906,27.079166666666666,23.1,31.9,77.25,51,97,0.0,8.633333333333333,22.6,229.41666666666663,1002.2,53.875,4880.0,203.33333333333331
2022-03-21,"Powai, Mumbai - MPCB",56.53,171.29,26.33,0.43,56.15,5.22,19.1176,72.906,27.2625,21.1,34.1,69.0,39,100,0.0,8.975,19.9,213.41666666666663,1002.9708333333332,51.29166666666666,5510.0,229.58333333333331
2022-03-22,"Powai, Mumbai - MPCB",62.42,163.54,43.13,0.54,77.3,4.58,19.1176,72.906,30.04583333333333,22.7,38.6,39.79166666666666,17,69,0.0,10.5375,20.2,249.79166666666663,1002.3458333333332,39.375,5617.0,234.04166666666663
2022-03-23,"Powai, Mumbai - MPCB",54.78,156.28,35.59,0.47,74.03,4.33,19.1176,72.906,31.84583333333333,24.6,40.7,23.875,11,42,0.0,12.220833333333331,22.5,244.875,1001.5083333333332,42.875,5817.0,242.375
2022-03-24,"Powai, Mumbai - MPCB",75.88,196.34,56.27,0.76,77.13,4.03,19.1176,72.906,29.441666666666663,23.4,36.2,39.583333333333336,21,82,0.0,8.4375,19.1,271.3333333333333,1001.8541666666666,49.54166666666666,5394.0,224.75
2022-03-25,"Powai, Mumbai - MPCB",40.75,104.83,34.65,0.33,56.3,3.73,19.1176,72.906,28.25,22.6,36.3,65.16666666666667,28,94,0.0,7.704166666666667,20.9,217.5,1003.4083333333332,11.708333333333334,6704.0,279.3333333333333
2022-03-26,"Powai, Mumbai - MPCB",38.91,108.64,38.75,0.32,48.97,3.48,19.1176,72.906,28.204166666666666,22.5,35.4,72.5,31,100,0.0,7.545833333333333,19.7,228.625,1005.5208333333334,22.75,6782.0,282.5833333333333
2022-03-27,"Powai, Mumbai - MPCB",35.98,103.9,30.96,0.24,44.01,3.29,19.1176,72.906,28.45833333333333,23.2,36.3,71.41666666666667,31,99,0.0,7.541666666666667,19.0,209.33333333333331,1005.7708333333334,13.041666666666666,6504.0,271.0
2022-03-28,"Powai, Mumbai - MPCB",46.57,126.4,33.56,0.29,44.22,3.09,19.1176,72.906,28.48333333333333,23.4,35.5,74.41666666666667,41,100,0.0,8.1625,17.6,231.04166666666663,1004.9458333333332,18.45833333333333,6357.0,264.875
2022-03-29,"Powai, Mumbai - MPCB",46.74,136.7,35.67,0.35,50.13,2.9,19.1176,72.906,29.48333333333333,22.4,37.4,59.208333333333336,27,95,0.0,10.041666666666666,18.3,242.625,1003.6041666666666,15.25,6880.0,286.6666666666667
2022-03-30,"Powai, Mumbai - MPCB",44.25,145.63,37.6,0.41,49.4,2.68,19.1176,72.906,28.79583333333333,21.6,37.4,62.958333333333336,24,93,0.0,9.170833333333333,17.2,248.83333333333331,1003.3625,0.0,6972.0,290.5
2022-03-31,"Powai, Mumbai - MPCB",40.98,130.32,36.34,0.34,44.02,2.63,19.1176,72.906,27.15833333333333,20.2,35.5,67.95833333333333,31,98,0.0,8.416666666666666,16.4,182.625,1004.1541666666668,0.0,7107.0,296.125
2022-04-01,"Powai, Mumbai - MPCB",81.07,261.72,33.99,0.35,40.89,2.52,19.1176,72.906,26.98333333333333,20.6,36.7,71.75,20,100,0.0,7.891666666666667,17.6,165.16666666666666,1004.1291666666666,24.70833333333333,7035.0,293.125
2022-04-02,"Powai, Mumbai - MPCB",69.96,228.41,27.06,0.22,45.21,2.45,19.1176,72.906,27.4125,22.1,33.7,75.45833333333333,35,100,0.0,7.116666666666667,18.0,214.125,1005.0583333333334,56.79166666666666,6822.0,284.25
2022-04-03,"Powai, Mumbai - MPCB",52.32,159.0,24.16,0.19,23.71,2.43,19.1176,72.906,27.65416666666667,21.7,35.4,75.16666666666667,40,100,0.0,8.008333333333333,20.9,187.83333333333331,1004.3625,46.04166666666666,6641.0,276.7083333333333
2022-04-04,"Powai, Mumbai - MPCB",52.32,159.0,24.16,0.19,23.71,2.43,19.1176,72.906,28.54583333333333,23.7,35.5,76.66666666666667,42,100,0.0,8.262500000000001,21.4,205.08333333333331,1004.6041666666666,19.166666666666668,6656.0,277.3333333333333
2022-04-05,"Powai, Mumbai - MPCB",52.32,159.0,24.16,0.19,23.71,2.43,19.1176,72.906,28.84166666666667,24.1,34.6,78.54166666666667,47,100,0.0,8.975,19.8,223.33333333333331,1006.3208333333332,47.375,6739.0,280.7916666666667
2022-04-06,"Powai, Mumbai - MPCB",45.18,123.02,28.6,0.4,62.46,8.31,19.1176,72.906,28.729166666666668,24.1,34.6,77.875,46,99,0.0,9.025,16.9,233.54166666666663,1006.6458333333334,35.166666666666664,6769.0,282.0416666666667
2022-04-07,"Powai, Mumbai - MPCB",43.21,102.96,30.93,0.51,59.1,8.03,19.1176,72.906,29.10833333333333,24.7,35.6,76.0,40,99,0.0,7.375,16.6,219.375,1005.3833333333332,54.958333333333336,6761.0,281.7083333333333
2022-04-08,"Powai, Mumbai - MPCB",38.42,96.81,31.65,0.5,61.52,7.87,19.1176,72.906,28.95833333333333,23.0,36.8,75.45833333333333,38,100,0.0,8.466666666666667,18.9,204.20833333333331,1003.7333333333332,41.125,6783.0,282.625
2022-04-09,"Powai, Mumbai - MPCB",30.95,81.59,29.35,0.37,38.12,7.68,19.1176,72.906,29.054166666666664,24.3,34.8,76.25,46,98,0.0,8.245833333333334,16.0,202.79166666666663,1003.6125,29.125,6746.0,281.0833333333333
2022-04-10,"Powai, Mumbai - MPCB",30.18,73.66,24.11,0.37,38.12,7.48,19.1176,72.906,29.179166666666664,24.3,35.3,70.58333333333333,33,98,0.0,8.933333333333334,17.3,229.54166666666663,1003.5916666666668,50.708333333333336,6859.0,285.7916666666667
2022-04-11,"Powai, Mumbai - MPCB",31.59,93.85,27.7,0.33,60.31,6.97,19.1176,72.906,29.025,23.3,35.6,70.45833333333333,37,99,0.0,8.220833333333333,20.8,216.04166666666663,1002.6666666666666,86.95833333333333,6794.0,283.0833333333333
2022-04-12,"Powai, Mumbai - MPCB",35.13,99.42,27.45,0.38,54.45,6.7,19.1176,72.906,29.454166666666666,23.1,36.9,68.125,29,100,0.0,9.35,20.8,197.125,1001.3125,64.5,6848.0,285.3333333333333
2022-04-13,"Powai, Mumbai - MPCB",35.97,104.3,26.88,0.4,53.75,6.64,19.1176,72.906,30.454166666666666,23.3,39.2,61.125,23,96,0.0,9.7625,21.2,249.79166666666663,1000.5291666666668,48.16666666666666,7035.0,293.125
2022-04-14,"Powai, Mumbai - MPCB",35.97,104.3,26.88,0.4,53.75,6.64,19.1176,72.906,29.0875,23.7,34.3,72.91666666666667,50,94,0.0,8.633333333333333,16.5,273.875,1001.5375,36.54166666666666,6958.0,289.9166666666667
2022-04-15,"Powai, Mumbai - MPCB",35.97,104.3,26.88,0.4,53.75,6.64,19.1176,72.906,29.070833333333336,25.3,34.7,70.91666666666667,38,95,0.0,7.670833333333333,17.3,237.29166666666663,1002.3791666666666,17.125,7084.0,295.1666666666667
2022-04-16,"Powai, Mumbai - MPCB",31.25,114.02,17.46,0.93,14.81,88.83,19.1176,72.906,27.629166666666663,22.0,33.9,76.70833333333333,44,100,0.0,8.754166666666666,17.8,209.08333333333331,1001.5416666666666,13.291666666666666,7181.0,299.2083333333333
2022-04-17,"Powai, Mumbai - MPCB",33.36,129.12,19.06,0.67,13.38,52.36,19.1176,72.906,28.454166666666666,23.5,34.5,74.0,39,99,0.0,8.525,18.3,208.5,1002.4625,23.58333333333333,7083.0,295.125
2022-04-18,"Powai, Mumbai - MPCB",28.77,110.45,18.9,0.58,15.41,27.47,19.1176,72.906,28.141666666666666,23.2,33.7,76.125,50,100,0.0,8.579166666666667,20.2,193.33333333333331,1004.5916666666668,25.375,7026.0,292.75
2022-04-19,"Powai, Mumbai - MPCB",25.94,108.45,17.95,0.54,14.15,19.44,19.1176,72.906,28.45,22.9,34.5,74.70833333333333,49,99,0.0,9.275,20.2,243.625,1005.8791666666666,44.0,6868.0,286.1666666666667
2022-04-20,"Powai, Mumbai - MPCB",46.74,140.47,21.05,0.55,19.06,17.02,19.1176,72.906,29.875,23.9,36.1,70.25,41,98,0.0,9.9,18.3,253.83333333333331,1003.5833333333334,49.79166666666666,5575.0,232.29166666666663
2022-04-21,"Powai, Mumbai - MPCB",48.03,118.76,25.83,0.74,39.43,15.47,19.1176,72.906,33.17916666666667,26.9,41.5,38.958333333333336,17,65,0.0,13.9125,26.0,201.95833333333331,1001.225,27.70833333333333,6638.0,276.5833333333333
2022-04-22,"Powai, Mumbai - MPCB",60.58,189.76,28.68,0.83,47.6,14.77,19.1176,72.906,32.49166666666667,25.3,40.5,47.0,21,80,0.0,9.225,18.8,245.25,1001.8916666666668,13.083333333333334,6799.0,283.2916666666667
2022-04-23,"Powai, Mumbai - MPCB",84.44,237.76,25.69,0.83,47.6,15.01,19.1176,72.906,31.741666666666664,25.0,41.6,60.208333333333336,18,99,0.2,7.895833333333333,16.9,193.5,1002.8208333333332,14.791666666666666,6716.0,279.8333333333333
2022-04-24,"Powai, Mumbai - MPCB",57.13,232.3,20.54,0.83,47.6,13.96,19.1176,72.906,30.675,26.1,36.7,71.95833333333333,42,98,0.0,8.708333333333334,15.6,222.45833333333331,1003.3125,21.58333333333333,6529.0,272.0416666666667
