country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","09-07-2026 18:00:00",22.58157048,88.41002457,NH3,5,6,5
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","09-07-2026 18:00:00",26.6879226,88.4152495,PM10,14,32,22
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","09-07-2026 18:00:00",21.224231,81.40835,NH3,3,6,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","09-07-2026 18:00:00",22.08815,82.13737,PM2.5,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","09-07-2026 18:00:00",22.118125,83.140608,NO2,3,10,6
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","09-07-2026 18:00:00",22.118125,83.140608,NH3,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","09-07-2026 18:00:00",22.118125,83.140608,SO2,8,10,9
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","09-07-2026 18:00:00",22.118125,83.140608,CO,16,23,19
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","09-07-2026 18:00:00",22.118125,83.140608,OZONE,43,47,46
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","09-07-2026 18:00:00",22.348441,82.549611,NH3,1,1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","09-07-2026 18:00:00",22.368195,82.746431,PM10,22,38,31
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","09-07-2026 18:00:00",22.368195,82.746431,CO,8,14,11
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","09-07-2026 18:00:00",22.12665,83.483212,PM10,21,101,44
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","09-07-2026 18:00:00",22.12665,83.483212,CO,18,25,22
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","09-07-2026 18:00:00",22.1910172,83.5197009,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","09-07-2026 18:00:00",21.371751,81.664929,NO2,0,7,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","09-07-2026 18:00:00",21.371751,81.664929,SO2,0,20,8
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","09-07-2026 18:00:00",21.258815,81.578979,NH3,4,4,4
India,Bihar,Munger,"Town Hall, Munger - BSPCB","09-07-2026 18:00:00",25.376776,86.471523,SO2,26,33,29
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","09-07-2026 18:00:00",26.1403345,85.3650192,NH3,0,1,0
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","09-07-2026 18:00:00",26.1209,85.3647,CO,31,76,53
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","09-07-2026 18:00:00",26.11442,85.39813,NH3,5,8,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","09-07-2026 18:00:00",26.11442,85.39813,CO,10,20,16
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","09-07-2026 18:00:00",25.592539,85.227158,SO2,12,13,13
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","09-07-2026 18:00:00",25.599486,85.113666,SO2,6,10,8
India,Bihar,Patna,"Muradpur, Patna - BSPCB","09-07-2026 18:00:00",25.619651,85.147382,NO2,NA,NA,NA
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","09-07-2026 18:00:00",25.586562,85.043586,PM2.5,20,43,30
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","09-07-2026 18:00:00",25.586562,85.043586,OZONE,11,13,12
India,Bihar,Patna,"Samanpura, Patna - BSPCB","09-07-2026 18:00:00",25.596727,85.085624,SO2,5,5,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","09-07-2026 18:00:00",25.610369,85.132568,CO,44,49,46
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","09-07-2026 18:00:00",25.610369,85.132568,OZONE,59,61,60
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","09-07-2026 18:00:00",16.316553,80.413302,NH3,4,10,7
India,"Andhra Pradesh",Kadapa,"Yerramukkapalli, Kadapa - APPCB","09-07-2026 18:00:00",14.465052,78.824187,PM10,65,82,70
India,"Andhra Pradesh",Kurnool,"Sita Rama Nagar, Kurnool - APPCB","09-07-2026 18:00:00",15.83411,78.028546,PM10,22,48,38
India,"Andhra Pradesh",Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","09-07-2026 18:00:00",16.186555,81.13219,PM10,48,64,54
India,"Andhra Pradesh",Nellore,"Ambedkar Nagar, Nellore - APPCB ","09-07-2026 18:00:00",14.438164,79.966814,CO,30,40,36
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","09-07-2026 18:00:00",16.9872867,81.7363176,PM10,28,66,44
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","09-07-2026 18:00:00",16.9872867,81.7363176,SO2,4,6,5
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","09-07-2026 18:00:00",13.615387,79.40923,PM2.5,56,73,61
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","09-07-2026 18:00:00",13.615387,79.40923,NO2,27,40,34
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","09-07-2026 18:00:00",13.615387,79.40923,NH3,4,6,4
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","09-07-2026 18:00:00",13.615387,79.40923,OZONE,35,57,47
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","09-07-2026 18:00:00",16.536107,80.594233,PM10,55,74,64
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","09-07-2026 18:00:00",26.10887,91.589544,PM2.5,20,78,54
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","09-07-2026 18:00:00",26.1875,91.744194,NO2,0,0,0
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","09-07-2026 18:00:00",26.1875,91.744194,NH3,1,1,1
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","09-07-2026 18:00:00",26.1875,91.744194,SO2,32,34,33
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","09-07-2026 18:00:00",26.349082,92.68449,PM2.5,47,75,60
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","09-07-2026 18:00:00",26.349082,92.68449,SO2,1,14,10
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","09-07-2026 18:00:00",26.349082,92.68449,OZONE,7,12,10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","09-07-2026 18:00:00",26.446912,91.439057,PM10,16,85,50
India,Assam,Silchar,"Tarapur, Silchar - PCBA","09-07-2026 18:00:00",24.82827,92.79525,NO2,16,19,18
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","09-07-2026 18:00:00",26.987634,94.636574,NO2,7,15,10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","09-07-2026 18:00:00",26.987634,94.636574,CO,14,19,15
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","09-07-2026 18:00:00",26.146529,87.454184,OZONE,9,11,10
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","09-07-2026 18:00:00",24.75746,84.366208,NH3,1,2,1
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","09-07-2026 18:00:00",16.536107,80.594233,CO,18,40,28
India,"Andhra Pradesh",Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","09-07-2026 18:00:00",16.509717,80.612222,PM2.5,38,181,66
India,"Andhra Pradesh",Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","09-07-2026 18:00:00",16.509717,80.612222,PM10,43,131,68
India,"Andhra Pradesh",Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","09-07-2026 18:00:00",16.509717,80.612222,OZONE,32,55,45
India,"Arunachal Pradesh",Naharlagun,"Naharlagun, Naharlagun - APSPCB","09-07-2026 18:00:00",27.103358,93.679645,PM2.5,2,29,12
India,"Arunachal Pradesh",Naharlagun,"Naharlagun, Naharlagun - APSPCB","09-07-2026 18:00:00",27.103358,93.679645,CO,6,8,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","09-07-2026 18:00:00",26.071318,91.87488,PM10,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","09-07-2026 18:00:00",26.071318,91.87488,NO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","09-07-2026 18:00:00",26.071318,91.87488,NH3,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","09-07-2026 18:00:00",26.071318,91.87488,OZONE,25,44,35
India,Assam,Guwahati,"IITG, Guwahati - PCBA","09-07-2026 18:00:00",26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"IITG, Guwahati - PCBA","09-07-2026 18:00:00",26.2028636,91.70046436,SO2,38,41,39
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","09-07-2026 18:00:00",26.181742,91.78063,SO2,37,49,41
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","09-07-2026 18:00:00",25.366336,87.117468,SO2,16,17,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","09-07-2026 18:00:00",25.0328,85.41948,PM2.5,25,100,56
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","09-07-2026 18:00:00",25.859655,85.77944,OZONE,6,8,7
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","09-07-2026 18:00:00",26.2271665,84.3570427,NO2,2,2,2
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","09-07-2026 18:00:00",30.751462,76.762879,NO2,3,17,10
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","09-07-2026 18:00:00",30.735567,76.775714,PM2.5,2,37,21
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","09-07-2026 18:00:00",30.735567,76.775714,NH3,7,18,12
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","09-07-2026 18:00:00",30.719859,76.738637,PM10,3,24,15
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","09-07-2026 18:00:00",30.719859,76.738637,NO2,14,63,28
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","09-07-2026 18:00:00",30.719859,76.738637,CO,33,54,39
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","09-07-2026 18:00:00",21.194815,81.31477,PM10,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","09-07-2026 18:00:00",24.7955,84.9994,NH3,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","09-07-2026 18:00:00",24.792403,84.992416,PM2.5,12,100,47
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","09-07-2026 18:00:00",24.792403,84.992416,NH3,0,1,1
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","09-07-2026 18:00:00",24.792403,84.992416,SO2,43,44,44
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","09-07-2026 18:00:00",24.762518,84.982348,PM2.5,17,35,27
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","09-07-2026 18:00:00",24.762518,84.982348,SO2,8,9,9
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","09-07-2026 18:00:00",24.762518,84.982348,CO,17,24,20
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","09-07-2026 18:00:00",25.697189,85.2459,SO2,5,12,7
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","09-07-2026 18:00:00",25.560083,87.553265,PM10,2,20,10
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","09-07-2026 18:00:00",26.0881305,87.93840336,CO,13,14,13
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","09-07-2026 18:00:00",26.0881305,87.93840336,OZONE,30,33,32
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","09-07-2026 18:00:00",26.63086,84.90051,SO2,NA,NA,NA
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","09-07-2026 18:00:00",25.42742023,86.13886079,NH3,15,17,16
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","09-07-2026 18:00:00",26.80365,84.51954,OZONE,21,24,23
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","09-07-2026 18:00:00",25.251013,86.989001,CO,28,52,39
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","09-07-2026 18:00:00",25.265194,87.012947,OZONE,9,31,20
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","09-07-2026 18:00:00",25.204762,85.51496,PM10,13,159,37
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","09-07-2026 18:00:00",25.204762,85.51496,OZONE,2,2,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","09-07-2026 18:00:00",25.56752,83.966379,OZONE,15,77,42
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","09-07-2026 18:00:00",25.7808257,84.7446768,PM10,89,109,99
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","09-07-2026 18:00:00",25.7808257,84.7446768,CO,68,94,86
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","09-07-2026 18:00:00",22.06631475,83.33820077,PM2.5,27,74,54
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","09-07-2026 18:00:00",22.06631475,83.33820077,NH3,1,2,1
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","09-07-2026 18:00:00",22.06631475,83.33820077,SO2,5,6,5
India,Delhi,Delhi,"Pusa, Delhi - IITM","09-07-2026 18:00:00",28.63611,77.173332,CO,30,33,32
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","09-07-2026 18:00:00",28.594169,77.1251,PM2.5,2,20,9
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","09-07-2026 18:00:00",28.611281,77.237738,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Bawana, Delhi - DPCC","09-07-2026 18:00:00",28.7762,77.051074,PM2.5,3,78,42
India,Delhi,Delhi,"Bawana, Delhi - DPCC","09-07-2026 18:00:00",28.7762,77.051074,PM10,44,113,86
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","09-07-2026 18:00:00",28.56789,77.250515,NH3,7,16,9
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","09-07-2026 18:00:00",28.56789,77.250515,SO2,19,27,21
India,"Andhra Pradesh",Anantapur,"Gulzarpet, Anantapur - APPCB","09-07-2026 18:00:00",14.675886,77.593027,NO2,11,21,14
India,"Andhra Pradesh",Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","09-07-2026 18:00:00",13.20488,79.097889,NH3,5,7,7
India,"Andhra Pradesh",Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","09-07-2026 18:00:00",13.20488,79.097889,SO2,16,27,18
India,"Andhra Pradesh",Eluru,"District Court, Eluru - APPCB","09-07-2026 18:00:00",16.711754,81.092095,PM10,55,73,64
India,"Andhra Pradesh",Eluru,"District Court, Eluru - APPCB","09-07-2026 18:00:00",16.711754,81.092095,NH3,4,8,6
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","09-07-2026 18:00:00",16.316553,80.413302,PM2.5,44,65,50
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-07-2026 18:00:00",23.243639,72.68994,PM10,NA,NA,NA
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","09-07-2026 18:00:00",23.221714,72.654328,PM2.5,23,62,45
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","09-07-2026 18:00:00",23.221714,72.654328,PM10,55,108,76
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","09-07-2026 18:00:00",23.221714,72.654328,NH3,1,1,1
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","09-07-2026 18:00:00",23.163798,72.677768,SO2,0,11,3
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","09-07-2026 18:00:00",23.163798,72.677768,OZONE,1,6,4
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","09-07-2026 18:00:00",23.59315,72.372792,PM2.5,25,93,52
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","09-07-2026 18:00:00",23.59315,72.372792,PM10,44,109,68
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","09-07-2026 18:00:00",23.59315,72.372792,NH3,1,1,1
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","09-07-2026 18:00:00",23.59315,72.372792,SO2,13,14,13
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","09-07-2026 18:00:00",23.59315,72.372792,OZONE,9,9,9
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","09-07-2026 18:00:00",22.248853,70.776774,PM10,25,88,59
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","09-07-2026 18:00:00",21.217779,72.834787,PM10,62,111,86
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","09-07-2026 18:00:00",21.217779,72.834787,NH3,1,2,1
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","09-07-2026 18:00:00",21.217779,72.834787,SO2,6,11,7
India,Gujarat,Surat,"Science Center, Surat - SMC","09-07-2026 18:00:00",21.170046,72.795405,PM2.5,NA,NA,NA
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","09-07-2026 18:00:00",22.320153,73.216285,NO2,11,13,12
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","09-07-2026 18:00:00",22.320153,73.216285,SO2,6,8,7
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","09-07-2026 18:00:00",22.320153,73.216285,CO,94,98,96
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","09-07-2026 18:00:00",20.362421,72.918013,PM2.5,20,58,39
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","09-07-2026 18:00:00",22.969611,72.6435,PM10,102,153,118
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","09-07-2026 18:00:00",28.563262,77.186937,PM2.5,NA,NA,NA
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","09-07-2026 18:00:00",28.6573814,77.1585447,PM10,NA,NA,NA
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","09-07-2026 18:00:00",28.6573814,77.1585447,NO2,38,106,58
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","09-07-2026 18:00:00",28.6573814,77.1585447,SO2,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","09-07-2026 18:00:00",28.815329,77.15301,CO,23,25,24
India,Delhi,Delhi,"Alipur, Delhi - DPCC","09-07-2026 18:00:00",28.815329,77.15301,OZONE,6,7,7
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","09-07-2026 18:00:00",28.5918245,77.2273074,PM2.5,1,53,20
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","09-07-2026 18:00:00",28.7256504,77.2011573,PM2.5,0,63,20
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","09-07-2026 18:00:00",28.7256504,77.2011573,PM10,3,57,23
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","09-07-2026 18:00:00",28.7256504,77.2011573,NO2,11,40,19
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","09-07-2026 18:00:00",28.7256504,77.2011573,SO2,NA,NA,NA
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","09-07-2026 18:00:00",28.7256504,77.2011573,CO,45,56,50
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","09-07-2026 18:00:00",28.7256504,77.2011573,OZONE,18,33,25
India,Delhi,Delhi,"Narela, Delhi - DPCC","09-07-2026 18:00:00",28.822836,77.101981,NO2,NA,NA,NA
India,Delhi,Delhi,"Narela, Delhi - DPCC","09-07-2026 18:00:00",28.822836,77.101981,SO2,NA,NA,NA
India,Delhi,Delhi,"Narela, Delhi - DPCC","09-07-2026 18:00:00",28.822836,77.101981,OZONE,3,15,9
India,Delhi,Delhi,"JNU, Delhi - DPCC","09-07-2026 18:00:00",28.540721,77.168544,PM10,1,65,25
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","09-07-2026 18:00:00",28.5512005,77.2735737,PM2.5,3,42,21
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","09-07-2026 18:00:00",28.5512005,77.2735737,SO2,NA,NA,NA
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","09-07-2026 18:00:00",28.5512005,77.2735737,CO,58,73,67
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","09-07-2026 18:00:00",22.969611,72.6435,OZONE,12,27,24
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","09-07-2026 18:00:00",30.379589,76.778328,PM10,43,211,81
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-07-2026 18:00:00",28.6701,76.9254,SO2,5,7,6
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","09-07-2026 18:00:00",28.3419248,77.319699,PM10,74,400,193
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","09-07-2026 18:00:00",28.3419248,77.319699,NH3,4,5,5
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","09-07-2026 18:00:00",28.3419248,77.319699,OZONE,4,17,8
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","09-07-2026 18:00:00",28.806223,76.141105,NO2,7,10,8
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","09-07-2026 18:00:00",28.806223,76.141105,NH3,2,3,2
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-07-2026 18:00:00",28.4417,77.3217,PM2.5,NA,NA,NA
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-07-2026 18:00:00",28.4417,77.3217,NH3,NA,NA,NA
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-07-2026 18:00:00",28.4417,77.3217,SO2,NA,NA,NA
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-07-2026 18:00:00",28.4417,77.3217,OZONE,30,30,30
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-07-2026 18:00:00",28.376058,77.315741,PM2.5,33,479,97
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-07-2026 18:00:00",29.503664,75.467934,NO2,18,20,19
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","09-07-2026 18:00:00",28.570173,76.933762,CO,33,36,34
India,Delhi,Delhi,"Mundka, Delhi - DPCC","09-07-2026 18:00:00",28.684678,77.076574,NO2,73,87,81
India,Delhi,Delhi,"Mundka, Delhi - DPCC","09-07-2026 18:00:00",28.684678,77.076574,SO2,5,17,9
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","09-07-2026 18:00:00",28.699793,77.165453,NO2,18,50,28
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","09-07-2026 18:00:00",28.699793,77.165453,OZONE,17,19,19
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","09-07-2026 18:00:00",28.498571,77.26484,NO2,6,36,16
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","09-07-2026 18:00:00",28.498571,77.26484,SO2,0,9,8
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.647622,77.315809,NH3,6,11,8
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.647622,77.315809,OZONE,2,14,7
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.695381,77.181665,NO2,9,31,16
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","09-07-2026 18:00:00",28.695381,77.181665,CO,39,42,41
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","09-07-2026 18:00:00",28.5710274,77.0719006,OZONE,12,25,19
India,Delhi,Delhi,"DTU, Delhi - CPCB","09-07-2026 18:00:00",28.7500499,77.1112615,NO2,12,25,21
India,Delhi,Delhi,"DTU, Delhi - CPCB","09-07-2026 18:00:00",28.7500499,77.1112615,SO2,28,36,33
India,Delhi,Delhi,"ITO, Delhi - CPCB","09-07-2026 18:00:00",28.628624,77.24106,NH3,2,5,4
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","09-07-2026 18:00:00",28.56789,77.250515,CO,3,10,6
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","09-07-2026 18:00:00",28.56789,77.250515,OZONE,7,22,14
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","09-07-2026 18:00:00",28.623763,77.287209,NH3,7,11,9
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","09-07-2026 18:00:00",28.58028,77.233829,PM2.5,10,63,31
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","09-07-2026 18:00:00",28.58028,77.233829,OZONE,20,20,20
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","09-07-2026 18:00:00",28.6811736,77.3025234,PM2.5,25,118,65
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","09-07-2026 18:00:00",28.6811736,77.3025234,NO2,17,45,25
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","09-07-2026 18:00:00",28.6811736,77.3025234,OZONE,28,115,47
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","09-07-2026 18:00:00",28.531346,77.190156,PM10,NA,NA,NA
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","09-07-2026 18:00:00",28.531346,77.190156,CO,32,38,35
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","09-07-2026 18:00:00",28.531346,77.190156,OZONE,18,25,22
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","09-07-2026 18:00:00",28.530785,77.271255,PM10,NA,NA,NA
India,Delhi,Delhi,"Rohini, Delhi - DPCC","09-07-2026 18:00:00",28.732528,77.11992,NO2,4,37,12
India,Delhi,Delhi,"Rohini, Delhi - DPCC","09-07-2026 18:00:00",28.732528,77.11992,SO2,5,8,6
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","09-07-2026 18:00:00",28.4227,77.0667,PM2.5,1,500,187
